"","X","nuvirdi","teg_eign","ibm2","fjbilsk","fjherb","fjstof","matssvaedi","nafn_baer"
"40335",40335,33902,"Íbúðareign",91.4,0,2,2,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"40336",40336,62935,"Íbúðareign",113.2,1,2,1,320,"Kópavogur: Austurbær"
"40337",40337,76987,"Einbýlishús",205.7,0,4,1,840,"Mosfellsbær: Höfðar, Hlíðar"
"40338",40338,31088,"Raðhús",115.3,0,3,1,6040,"Akureyri: Glerárhverfi"
"40339",40339,24839,"Íbúðareign",71.3,0,2,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"40340",40340,23489,"Parhús",119.8,0,3,1,8110,"Eyrarbakki"
"40341",40341,29993,"Einbýlishús",112,0,3,1,2010,"Vogar"
"40342",40342,17286,"Íbúðareign",60.5,0,1,1,2050,"Keflavík"
"40343",40343,32976,"Íbúðareign",89.2,0,2,1,320,"Kópavogur: Austurbær"
"40344",40344,21616,"Íbúðareign",52,0,1,1,100,"Laugarneshverfi/Vogar"
"40345",40345,41479,"Íbúðareign",116.3,0,2,1,630,"Hafnarfjörður - Vellir"
"40346",40346,37536,"Íbúðareign",106.2,1,3,1,150,"Seljahverfi"
"40347",40347,26974,"Íbúðareign",58.1,0,1,1,200,"Árbær"
"40348",40348,34522,"Íbúðareign",78.4,0,2,1,330,"Kópavogur: Hjallar, Smárar"
"40349",40349,42840,"Íbúðareign",104.8,1,3,1,180,"Grafarholt"
"40350",40350,38862,"Íbúðareign",85.8,0,2,1,500,"Garðabær"
"40351",40351,23479,"Íbúðareign",48.1,0,1,1,161,"Fell"
"40352",40352,4800,"Íbúðareign",55.3,0,1,1,4100,"Ísafjörður: Eldri byggð"
"40353",40353,19500,"Einbýlishús",358.9,0,7,3,4140,"Bolungarvík"
"40354",40354,26677,"Íbúðareign",94.5,0,2,1,6030,"Akureyri: Efri brekka"
"40355",40355,25637,"Íbúðareign",65.7,0,1,1,6010,"Akureyri: Naustahverfi"
"40356",40356,18268,"Einbýlishús",231.8,0,7,2,6140,"Dalvík"
"40357",40357,24497,"Parhús",104.3,0,3,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"40358",40358,11961,"Einbýlishús",190.9,0,4,2,6130,"Ólafsfjörður"
"40359",40359,18247,"Íbúðareign",78,0,2,1,6030,"Akureyri: Efri brekka"
"40360",40360,38255,"Íbúðareign",91.1,0,2,1,85,"Kringlan"
"40361",40361,46040,"Íbúðareign",114.8,1,3,1,340,"Kópavogur: Lindir, Salir"
"40362",40362,37811,"Íbúðareign",73.8,1,1,1,600,"Hafnarfjörður"
"40363",40363,31396,"Íbúðareign",51.2,1,1,1,400,"Seltjarnarnes"
"40364",40364,83183,"Einbýlishús",170.3,0,4,1,400,"Seltjarnarnes"
"40365",40365,35804,"Íbúðareign",64.7,0,1,1,400,"Seltjarnarnes"
"40366",40366,16068,"Íbúðareign",87,0,2,1,3000,"Akranes"
"40367",40367,12202,"Íbúðareign",93.5,0,4,0,5110,"Sauðárkrókur"
"40368",40368,29110,"Íbúðareign",85.6,0,2,1,6010,"Akureyri: Naustahverfi"
"40369",40369,28700,"Íbúðareign",110,0,3,1,6010,"Akureyri: Naustahverfi"
"40370",40370,18775,"Íbúðareign",69.5,0,1,1,6040,"Akureyri: Glerárhverfi"
"40371",40371,24465,"Íbúðareign",40.7,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"40372",40372,25814,"Íbúðareign",48.3,0,2,1,80,"Hlíðar"
"40373",40373,20174,"Íbúðareign",89.9,0,2,1,6030,"Akureyri: Efri brekka"
"40374",40374,8257,"Íbúðareign",56.1,0,2,1,7140,"Eskifjörður"
"40375",40375,33496,"Íbúðareign",60,0,1,1,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"40376",40376,36973,"Íbúðareign",78.7,1,1,1,350,"Kópavogur: Hvörf, Þing"
"40377",40377,36478,"Íbúðareign",94.8,0,3,1,200,"Árbær"
"40378",40378,13717,"Íbúðareign",57.1,0,1,1,7150,"Reyðarfjörður"
"40379",40379,34872,"Íbúðareign",85.2,1,2,1,220,"Selás"
"40380",40380,46682,"Íbúðareign",96,1,3,1,340,"Kópavogur: Lindir, Salir"
"40381",40381,46682,"Íbúðareign",96,1,3,1,340,"Kópavogur: Lindir, Salir"
"40382",40382,30940,"Raðhús",102.6,0,3,1,8010,"Selfoss"
"40383",40383,41953,"Íbúðareign",101.7,0,3,1,810,"Mosfellsbær: Teigar, Krikar"
"40384",40384,92378,"Einbýlishús",190.9,0,3,2,400,"Seltjarnarnes"
"40385",40385,46966,"Íbúðareign",108.5,0,3,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"40386",40386,92520,"Raðhús",264.1,0,4,2,400,"Seltjarnarnes"
"40387",40387,95000,"Einbýlishús",183.3,0,5,3,20,"Miðbær: Frá Tjörn að Snorrabraut"
"40388",40388,42213,"Íbúðareign",114,1,3,1,630,"Hafnarfjörður - Vellir"
"40389",40389,46897,"Íbúðareign",83,0,1,2,72,"Hagar/Melar vestan Hofsvallagötu"
"40390",40390,55231,"Íbúðareign",126.2,0,3,1,72,"Hagar/Melar vestan Hofsvallagötu"
"40391",40391,35567,"Íbúðareign",73.8,0,2,1,330,"Kópavogur: Hjallar, Smárar"
"40392",40392,52996,"Íbúðareign",119.1,0,5,2,330,"Kópavogur: Hjallar, Smárar"
"40393",40393,49877,"Íbúðareign",121.1,0,3,1,90,"Holt/Tún"
"40394",40394,14781,"Raðhús",82.7,0,2,1,3110,"Grundarfjörður"
"40395",40395,32444,"Raðhús",154.3,0,5,1,3020,"Borgarnes"
"40396",40396,23345,"Íbúðareign",45.9,0,1,1,100,"Laugarneshverfi/Vogar"
"40397",40397,55767,"Íbúðareign",126.3,0,4,2,100,"Laugarneshverfi/Vogar"
"40398",40398,70117,"Einbýlishús",181.9,0,4,2,340,"Kópavogur: Lindir, Salir"
"40399",40399,18471,"Íbúðareign",35.4,0,1,1,200,"Árbær"
"40400",40400,25699,"Íbúðareign",51.1,0,1,1,200,"Árbær"
"40401",40401,65844,"Raðhús",170.8,0,4,1,270,"Norðlingaholt"
"40402",40402,42651,"Íbúðareign",116.8,0,3,1,700,"Garðarbær: Álftanes"
"40403",40403,60865,"Raðhús",163.6,0,3,2,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"40404",40404,35500,"Íbúðareign",76.9,0,2,1,180,"Grafarholt"
"40405",40405,43852,"Íbúðareign",118.2,0,2,1,630,"Hafnarfjörður - Vellir"
"40406",40406,32883,"Íbúðareign",70.3,0,1,1,160,"Hólar, Berg"
"40407",40407,68938,"Parhús",227.3,0,4,1,320,"Kópavogur: Austurbær"
"40408",40408,100074,"Raðhús",237.6,0,7,2,400,"Seltjarnarnes"
"40409",40409,44283,"Íbúðareign",96.6,0,2,2,70,"Melar: Að sjó"
"40410",40410,33418,"Íbúðareign",64.4,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"40411",40411,29978,"Íbúðareign",66.9,0,1,1,680,"Hafnarfjörður - Börð"
"40412",40412,38877,"Íbúðareign",94.7,0,2,1,284,"Bústaðahverfi"
"40413",40413,45900,"Íbúðareign",119,0,3,1,340,"Kópavogur: Lindir, Salir"
"40414",40414,2500,"Íbúðareign",66.2,0,2,1,6220,"Þórshöfn"
"40415",40415,17973,"Íbúðareign",74,0,2,1,2050,"Keflavík"
"40416",40416,22986,"Íbúðareign",84.2,0,2,1,2050,"Keflavík"
"40417",40417,39787,"Íbúðareign",89.9,0,2,1,330,"Kópavogur: Hjallar, Smárar"
"40418",40418,58745,"Parhús",147.1,0,3,1,340,"Kópavogur: Lindir, Salir"
"40419",40419,58947,"Íbúðareign",128.5,0,4,1,91,"Háaleiti/Skeifa"
"40420",40420,52000,"Íbúðareign",102.5,2,2,1,80,"Hlíðar"
"40421",40421,29224,"Íbúðareign",85.6,0,2,1,6010,"Akureyri: Naustahverfi"
"40422",40422,12593,"Íbúðareign",47.4,0,1,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"40423",40423,31998,"Einbýlishús",119.4,0,3,1,2040,"Njarðvík"
"40424",40424,23797,"Parhús",91,0,2,1,2030,"Garður"
"40425",40425,46214,"Íbúðareign",120,0,3,1,180,"Grafarholt"
"40426",40426,44695,"Íbúðareign",61.8,0,2,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"40427",40427,39289,"Íbúðareign",103.4,1,3,1,180,"Grafarholt"
"40428",40428,68045,"Parhús",102.6,0,2,1,400,"Seltjarnarnes"
"40429",40429,29828,"Íbúðareign",78.1,0,4,1,170,"Neðra-Breiðholt"
"40430",40430,33294,"Íbúðareign",69.5,0,1,1,700,"Garðarbær: Álftanes"
"40431",40431,110896,"Einbýlishús",247.6,0,6,2,280,"Fossvogur"
"40432",40432,80768,"Einbýlishús",166.3,0,5,2,320,"Kópavogur: Austurbær"
"40433",40433,94500,"Einbýlishús",278.7,0,5,2,640,"Hafnarfjörður - Ásland"
"40434",40434,109989,"Einbýlishús",278.7,0,5,2,640,"Hafnarfjörður - Ásland"
"40435",40435,41911,"Íbúðareign",100,0,3,1,100,"Laugarneshverfi/Vogar"
"40436",40436,48989,"Raðhús",123.2,0,3,2,161,"Fell"
"40437",40437,44155,"Íbúðareign",119.7,1,3,1,180,"Grafarholt"
"40438",40438,33698,"Íbúðareign",99.4,0,4,1,150,"Seljahverfi"
"40439",40439,36879,"Íbúðareign",76.2,0,2,1,100,"Laugarneshverfi/Vogar"
"40440",40440,53966,"Íbúðareign",132.2,1,4,1,351,"Kópavogur: Kórar"
"40441",40441,71698,"Raðhús",164.5,0,5,1,280,"Fossvogur"
"40442",40442,28567,"Raðhús",91.1,0,2,1,8020,"Hveragerði"
"40443",40443,29961,"Íbúðareign",63.3,0,1,1,300,"Kópavogur: Vesturbær"
"40444",40444,28147,"Einbýlishús",111.5,0,3,1,3010,"Hvanneyri"
"40445",40445,32486,"Íbúðareign",113.6,0,2,1,3000,"Akranes"
"40446",40446,23579,"Íbúðareign",51.6,0,1,1,160,"Hólar, Berg"
"40447",40447,61839,"Íbúðareign",111.4,1,2,1,320,"Kópavogur: Austurbær"
"40448",40448,67520,"Íbúðareign",114.2,1,2,1,320,"Kópavogur: Austurbær"
"40449",40449,13300,"Íbúðareign",61.4,0,1,1,6210,"Húsavík"
"40450",40450,44930,"Einbýlishús",172.6,0,3,1,8170,"Hvolsvöllur"
"40451",40451,26446,"Íbúðareign",58.5,0,1,1,160,"Hólar, Berg"
"40452",40452,31775,"Íbúðareign",91.6,0,2,2,120,"Grafarvogur: Hamrar, Foldir, Hús"
"40453",40453,27490,"Íbúðareign",56,0,1,1,620,"Hafarfjörður: Hvaleyrarholt"
"40454",40454,36795,"Íbúðareign",80.2,0,3,1,280,"Fossvogur"
"40455",40455,38867,"Íbúðareign",89,1,3,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"40456",40456,41433,"Íbúðareign",88,0,2,1,340,"Kópavogur: Lindir, Salir"
"40457",40457,33493,"Íbúðareign",57.4,1,1,1,90,"Holt/Tún"
"40458",40458,60958,"Einbýlishús",153,0,5,2,300,"Kópavogur: Vesturbær"
"40459",40459,67893,"Einbýlishús",202.4,0,4,2,630,"Hafnarfjörður - Vellir"
"40460",40460,15963,"Íbúðareign",56.4,0,2,1,7210,"Höfn"
"40461",40461,37965,"Íbúðareign",80.6,0,2,1,281,"Réttarholt"
"40462",40462,44910,"Íbúðareign",99.8,0,2,2,100,"Laugarneshverfi/Vogar"
"40463",40463,40986,"Íbúðareign",131.6,0,3,1,160,"Hólar, Berg"
"40464",40464,37793,"Einbýlishús",142,0,4,1,7110,"Egilsstaðir"
"40465",40465,24853,"Íbúðareign",191,0,2,2,8055,"Árnessvæði"
"40466",40466,34865,"Íbúðareign",87,0,2,1,320,"Kópavogur: Austurbær"
"40467",40467,36500,"Íbúðareign",77.9,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"40468",40468,27790,"Íbúðareign",46.1,0,1,1,72,"Hagar/Melar vestan Hofsvallagötu"
"40469",40469,34882,"Íbúðareign",61.5,0,2,1,11,"Vesturbær: Vestan Bræðraborgarstígs"
"40470",40470,30993,"Íbúðareign",72.3,0,1,1,220,"Selás"
"40471",40471,38818,"Íbúðareign",121,0,3,1,600,"Hafnarfjörður"
"40472",40472,58830,"Íbúðareign",102.3,2,3,1,90,"Holt/Tún"
"40473",40473,70703,"Einbýlishús",149.4,0,2,1,150,"Seljahverfi"
"40474",40474,40979,"Íbúðareign",85.3,0,3,1,320,"Kópavogur: Austurbær"
"40475",40475,38726,"Íbúðareign",80.1,1,2,1,351,"Kópavogur: Kórar"
"40476",40476,33289,"Íbúðareign",86.6,0,2,2,90,"Holt/Tún"
"40477",40477,45775,"Íbúðareign",92.8,2,2,1,320,"Kópavogur: Austurbær"
"40478",40478,51979,"Íbúðareign",113.8,0,3,1,511,"Garðabær: Akrahverfi"
"40479",40479,22500,"Raðhús",65.7,0,1,1,6080,"Akureyri: Giljahverfi"
"40480",40480,30127,"Íbúðareign",96.1,0,2,1,6010,"Akureyri: Naustahverfi"
"40481",40481,25700,"Íbúðareign",80.1,0,2,1,6040,"Akureyri: Glerárhverfi"
"40482",40482,33105,"Íbúðareign",63.7,0,1,2,600,"Hafnarfjörður"
"40483",40483,33148,"Íbúðareign",83.3,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"40484",40484,5624,"Einbýlishús",70.6,0,2,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"40485",40485,14081,"Íbúðareign",44.2,0,1,1,6040,"Akureyri: Glerárhverfi"
"40486",40486,30576,"Einbýlishús",95.3,0,4,1,600,"Hafnarfjörður"
"40487",40487,33489,"Íbúðareign",92.1,0,3,1,620,"Hafarfjörður: Hvaleyrarholt"
"40488",40488,78364,"Raðhús",179.9,0,3,1,340,"Kópavogur: Lindir, Salir"
"40489",40489,35972,"Íbúðareign",67.4,0,2,1,100,"Laugarneshverfi/Vogar"
"40490",40490,32981,"Íbúðareign",58.3,0,1,1,72,"Hagar/Melar vestan Hofsvallagötu"
"40491",40491,36782,"Íbúðareign",74.3,1,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"40492",40492,36468,"Íbúðareign",100.4,0,2,1,91,"Háaleiti/Skeifa"
"40493",40493,45684,"Einbýlishús",179.9,0,5,2,3000,"Akranes"
"40494",40494,28000,"Einbýlishús",132.4,0,4,1,3015,"Hvalfjarðarsvæði"
"40495",40495,39946,"Íbúðareign",65.4,0,1,1,220,"Selás"
"40496",40496,20993,"Íbúðareign",93.4,0,2,1,6040,"Akureyri: Glerárhverfi"
"40497",40497,24126,"Íbúðareign",93.1,0,3,1,2050,"Keflavík"
"40498",40498,28968,"Íbúðareign",65.8,0,1,1,300,"Kópavogur: Vesturbær"
"40499",40499,28294,"Íbúðareign",54,0,1,1,220,"Selás"
"40500",40500,36449,"Íbúðareign",121.5,0,3,1,600,"Hafnarfjörður"
"40501",40501,29588,"Íbúðareign",52.2,0,1,1,72,"Hagar/Melar vestan Hofsvallagötu"
"40502",40502,14897,"Íbúðareign",60.9,0,1,1,2050,"Keflavík"
"40503",40503,32486,"Íbúðareign",91.2,0,3,1,100,"Laugarneshverfi/Vogar"
"40504",40504,35300,"Íbúðareign",82.5,0,2,1,80,"Hlíðar"
"40505",40505,37722,"Íbúðareign",73.7,0,2,1,270,"Norðlingaholt"
"40506",40506,41211,"Íbúðareign",109.1,0,4,1,320,"Kópavogur: Austurbær"
"40507",40507,40386,"Íbúðareign",75,1,1,1,72,"Hagar/Melar vestan Hofsvallagötu"
"40508",40508,44000,"Íbúðareign",73.9,0,2,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"40509",40509,65874,"Raðhús",156,0,2,1,180,"Grafarholt"
"40510",40510,69305,"Raðhús",212.5,0,3,2,220,"Selás"
"40511",40511,40633,"Einbýlishús",93.3,0,2,3,600,"Hafnarfjörður"
"40512",40512,43359,"Íbúðareign",114,1,3,1,630,"Hafnarfjörður - Vellir"
"40513",40513,43836,"Íbúðareign",101.4,0,3,1,140,"Grafarvogur: Staðir"
"40514",40514,33250,"Íbúðareign",118.3,0,3,2,600,"Hafnarfjörður"
"40515",40515,35900,"Íbúðareign",94.5,0,3,1,600,"Hafnarfjörður"
"40516",40516,26460,"Íbúðareign",52.5,0,1,1,200,"Árbær"
"40517",40517,42477,"Íbúðareign",126.8,0,4,1,283,"Hvassaleiti"
"40518",40518,67466,"Íbúðareign",134.8,1,2,2,510,"Garðabær: Sjáland"
"40519",40519,27949,"Raðhús",39.3,0,0,1,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"40520",40520,47965,"Íbúðareign",113.6,0,3,1,810,"Mosfellsbær: Teigar, Krikar"
"40521",40521,71972,"Raðhús",180.3,0,3,2,850,"Mosfellsbær: Helgafell"
"40522",40522,38190,"Íbúðareign",91.6,0,2,1,340,"Kópavogur: Lindir, Salir"
"40523",40523,29880,"Íbúðareign",59.4,0,1,2,100,"Laugarneshverfi/Vogar"
"40524",40524,74137,"Íbúðareign",129.4,0,2,1,500,"Garðabær"
"40525",40525,47985,"Íbúðareign",81.2,0,3,1,70,"Melar: Að sjó"
"40526",40526,60126,"Íbúðareign",111.4,0,2,2,400,"Seltjarnarnes"
"40527",40527,58694,"Íbúðareign",104.2,1,2,1,320,"Kópavogur: Austurbær"
"40528",40528,36800,"Íbúðareign",91.4,1,2,1,680,"Hafnarfjörður - Börð"
"40529",40529,40938,"Íbúðareign",89.9,0,2,1,330,"Kópavogur: Hjallar, Smárar"
"40530",40530,41448,"Einbýlishús",141.5,0,4,1,3000,"Akranes"
"40531",40531,28159,"Íbúðareign",93.2,0,3,1,3000,"Akranes"
"40532",40532,17600,"Raðhús",183.2,0,6,1,4100,"Ísafjörður: Eldri byggð"
"40533",40533,22831,"Einbýlishús",209.9,0,5,1,5020,"Blönduós"
"40534",40534,17464,"Íbúðareign",75.8,0,2,1,6030,"Akureyri: Efri brekka"
"40535",40535,18500,"Íbúðareign",57.9,0,2,1,6030,"Akureyri: Efri brekka"
"40536",40536,19356,"Íbúðareign",69.8,0,2,1,6040,"Akureyri: Glerárhverfi"
"40537",40537,68322,"Íbúðareign",193.4,0,5,2,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"40538",40538,31823,"Raðhús",126.4,0,4,1,6030,"Akureyri: Efri brekka"
"40539",40539,26570,"Íbúðareign",62.7,0,1,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"40540",40540,17389,"Íbúðareign",58.7,0,2,1,6040,"Akureyri: Glerárhverfi"
"40541",40541,31872,"Íbúðareign",108.5,0,7,0,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"40542",40542,30969,"Raðhús",115.6,0,3,1,8020,"Hveragerði"
"40543",40543,39788,"Parhús",107.2,0,3,1,8020,"Hveragerði"
"40544",40544,17000,"Íbúðareign",64.4,0,2,1,2040,"Njarðvík"
"40545",40545,25879,"Íbúðareign",116.4,0,3,2,2050,"Keflavík"
"40546",40546,30472,"Parhús",101.4,0,2,1,2020,"Sandgerði"
"40547",40547,38986,"Íbúðareign",94.8,0,2,1,180,"Grafarholt"
"40548",40548,47836,"Raðhús",106.6,0,4,1,11,"Vesturbær: Vestan Bræðraborgarstígs"
"40549",40549,34937,"Íbúðareign",81,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"40550",40550,63814,"Raðhús",126.8,0,5,1,630,"Hafnarfjörður - Vellir"
"40551",40551,35314,"Íbúðareign",82.2,0,3,1,630,"Hafnarfjörður - Vellir"
"40552",40552,69399,"Raðhús",212.5,0,4,1,100,"Laugarneshverfi/Vogar"
"40553",40553,65671,"Einbýlishús",214.5,0,6,2,600,"Hafnarfjörður"
"40554",40554,34800,"Íbúðareign",109,1,3,1,630,"Hafnarfjörður - Vellir"
"40555",40555,28800,"Íbúðareign",79.9,0,2,1,630,"Hafnarfjörður - Vellir"
"40556",40556,56494,"Íbúðareign",156.8,0,5,1,340,"Kópavogur: Lindir, Salir"
"40557",40557,31285,"Íbúðareign",69.3,0,2,1,320,"Kópavogur: Austurbær"
"40558",40558,44139,"Íbúðareign",115.1,1,3,1,210,"Ártúnsholt/Höfðar"
"40559",40559,40695,"Íbúðareign",106.4,0,3,1,320,"Kópavogur: Austurbær"
"40560",40560,14396,"Einbýlishús",104,0,4,1,3100,"Ólafsvík"
"40561",40561,22361,"Íbúðareign",75.3,0,2,1,6030,"Akureyri: Efri brekka"
"40562",40562,42472,"Raðhús",101.3,0,2,1,6010,"Akureyri: Naustahverfi"
"40563",40563,17900,"Parhús",89.2,0,4,1,7130,"Neskaupsstað"
"40564",40564,48465,"Einbýlishús",155,0,4,1,2050,"Keflavík"
"40565",40565,52927,"Íbúðareign",119.6,0,3,2,280,"Fossvogur"
"40566",40566,35287,"Íbúðareign",90.2,0,3,1,170,"Neðra-Breiðholt"
"40567",40567,31234,"Íbúðareign",59.1,0,1,1,100,"Laugarneshverfi/Vogar"
"40568",40568,60748,"Íbúðareign",175.3,0,5,1,600,"Hafnarfjörður"
"40569",40569,29889,"Íbúðareign",42.5,0,2,1,11,"Vesturbær: Vestan Bræðraborgarstígs"
"40570",40570,34493,"Raðhús",126,0,4,1,2050,"Keflavík"
"40571",40571,24893,"Íbúðareign",74,0,2,1,2050,"Keflavík"
"40572",40572,39409,"Íbúðareign",101.9,0,3,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"40573",40573,37972,"Íbúðareign",98.9,0,1,1,340,"Kópavogur: Lindir, Salir"
"40574",40574,31984,"Íbúðareign",65.1,0,1,1,330,"Kópavogur: Hjallar, Smárar"
"40575",40575,44981,"Einbýlishús",151.6,0,3,2,3000,"Akranes"
"40576",40576,26305,"Einbýlishús",141,0,3,2,3030,"Borgarbyggð"
"40577",40577,77054,"Raðhús",218.8,1,6,2,280,"Fossvogur"
"40578",40578,28679,"Íbúðareign",68.1,0,2,1,100,"Laugarneshverfi/Vogar"
"40579",40579,84438,"Einbýlishús",220.9,0,5,1,340,"Kópavogur: Lindir, Salir"
"40580",40580,24000,"Einbýlishús",123.4,0,3,2,8180,"Hella"
"40581",40581,65446,"Raðhús",147.1,0,4,1,340,"Kópavogur: Lindir, Salir"
"40582",40582,41612,"Íbúðareign",97.7,0,2,2,600,"Hafnarfjörður"
"40583",40583,49800,"Íbúðareign",113.1,0,3,1,550,"Garðabær: Urriðaholt"
"40584",40584,33490,"Parhús",138.4,0,3,3,8010,"Selfoss"
"40585",40585,46308,"Íbúðareign",117.7,1,3,1,270,"Norðlingaholt"
"40586",40586,68238,"Einbýlishús",205.4,0,5,2,150,"Seljahverfi"
"40587",40587,24900,"Íbúðareign",38.7,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"40588",40588,38479,"Íbúðareign",97.4,0,3,1,320,"Kópavogur: Austurbær"
"40589",40589,26491,"Íbúðareign",57.7,0,1,1,161,"Fell"
"40590",40590,32543,"Íbúðareign",89.6,1,2,1,160,"Hólar, Berg"
"40591",40591,54952,"Íbúðareign",115.6,0,3,1,72,"Hagar/Melar vestan Hofsvallagötu"
"40592",40592,24493,"Íbúðareign",51.2,0,1,1,161,"Fell"
"40593",40593,66084,"Raðhús",177.8,1,4,1,530,"Garðabær: Vestan Hraunholtsbrautar"
"40594",40594,44900,"Íbúðareign",110.1,0,3,1,120,"Grafarvogur: Hamrar, Foldir, Hús"
"40595",40595,39496,"Íbúðareign",61.8,1,1,1,90,"Holt/Tún"
"40596",40596,14900,"Íbúðareign",59.3,0,1,1,3000,"Akranes"
"40597",40597,15100,"Íbúðareign",59.3,0,1,1,3000,"Akranes"
"40598",40598,20300,"Íbúðareign",108.9,0,3,1,3000,"Akranes"
"40599",40599,13346,"Íbúðareign",138,0,4,1,3140,"Hellisandur"
"40600",40600,32852,"Íbúðareign",79.1,0,2,1,160,"Hólar, Berg"
"40601",40601,68893,"Raðhús",174.9,0,3,2,180,"Grafarholt"
"40602",40602,35479,"Íbúðareign",81.8,0,2,1,640,"Hafnarfjörður - Ásland"
"40603",40603,38900,"Íbúðareign",91.8,1,2,1,351,"Kópavogur: Kórar"
"40604",40604,21993,"Íbúðareign",104.2,0,3,1,3110,"Grundarfjörður"
"40605",40605,32008,"Íbúðareign",110.4,0,2,1,6010,"Akureyri: Naustahverfi"
"40606",40606,21200,"Íbúðareign",82,0,1,2,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"40607",40607,35972,"Einbýlishús",155.4,0,4,1,6040,"Akureyri: Glerárhverfi"
"40608",40608,34806,"Raðhús",126.2,0,4,1,6030,"Akureyri: Efri brekka"
"40609",40609,29000,"Einbýlishús",113.8,0,6,1,8030,"Þorlákshöfn"
"40610",40610,39572,"Íbúðareign",81.3,0,3,1,280,"Fossvogur"
"40611",40611,42948,"Íbúðareign",112,0,4,2,72,"Hagar/Melar vestan Hofsvallagötu"
"40612",40612,47726,"Íbúðareign",105.5,1,3,2,91,"Háaleiti/Skeifa"
"40613",40613,44909,"Íbúðareign",101.3,1,3,1,340,"Kópavogur: Lindir, Salir"
"40614",40614,74843,"Raðhús",176.7,0,3,1,181,"Úlfarsárdalur"
"40615",40615,26560,"Íbúðareign",75.1,0,2,1,160,"Hólar, Berg"
"40616",40616,87395,"Einbýlishús",257.9,0,5,2,640,"Hafnarfjörður - Ásland"
"40617",40617,52989,"Íbúðareign",125,0,2,1,511,"Garðabær: Akrahverfi"
"40618",40618,71368,"Raðhús",258.1,0,6,2,210,"Ártúnsholt/Höfðar"
"40619",40619,33908,"Íbúðareign",69.3,0,1,1,600,"Hafnarfjörður"
"40620",40620,56835,"Einbýlishús",208,0,5,2,500,"Garðabær"
"40621",40621,83205,"Íbúðareign",152.9,1,3,1,280,"Fossvogur"
"40622",40622,14937,"Íbúðareign",54,0,1,2,3000,"Akranes"
"40623",40623,11949,"Íbúðareign",131.2,0,3,1,4100,"Ísafjörður: Eldri byggð"
"40624",40624,13481,"Einbýlishús",90.5,0,4,1,2090,"Hafnir"
"40625",40625,37831,"Raðhús",120,0,3,1,2040,"Njarðvík"
"40626",40626,26822,"Íbúðareign",117.9,0,4,1,2050,"Keflavík"
"40627",40627,27881,"Íbúðareign",89.7,0,2,2,2050,"Keflavík"
"40628",40628,20955,"Einbýlishús",106.7,0,3,1,8200,"Vestmannaeyjar"
"40629",40629,39885,"Íbúðareign",77.4,0,3,1,31,"Miðbær: Suður-Þingholt"
"40630",40630,48894,"Raðhús",132.8,0,4,2,161,"Fell"
"40631",40631,15948,"Ósamþykkt íbúð",22.2,0,0,1,80,"Hlíðar"
"40632",40632,36943,"Íbúðareign",62.1,0,4,1,80,"Hlíðar"
"40633",40633,6250,"Einbýlishús",89.4,0,4,1,4150,"Suðureyri"
"40634",40634,23917,"Einbýlishús",156.6,0,3,1,6000,"Akureyri: Utan þéttbýlis"
"40635",40635,37307,"Íbúðareign",100.3,0,3,1,91,"Háaleiti/Skeifa"
"40636",40636,26277,"Íbúðareign",62.2,0,1,1,320,"Kópavogur: Austurbær"
"40637",40637,24979,"Íbúðareign",48.4,0,1,1,160,"Hólar, Berg"
"40638",40638,83871,"Parhús",192,0,3,2,820,"Mosfellsbær: Leirvogstunga"
"40639",40639,33493,"Íbúðareign",75.5,0,2,1,320,"Kópavogur: Austurbær"
